title,category,brand_name,short_description,product_url,image_url,social_proof,rating_score,review_count,price,badges
Ruj,Dudak Parlatıcısı,Clarins,N/A,https://www.trendyol.com/clarins/ruj-p-46229793?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty76/product/media/images/20210221/15/65640003/81383912/1/1_org.jpg,206 kişifavoriledi!206 kişifavoriledi!,3.5,2,"1.105,60 TL","['Çok Al Az Öde', 'Birlikte Al Kazan']"
Lip Comfort Oil 01,Dudak Parlatıcısı,Clarins,Dudak Parlatıcısı,https://www.trendyol.com/clarins/lip-comfort-oil-01-dudak-parlaticisi-p-271512538?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1006/product/media/images/prod/SPM/PIM/20230928/17/b9ab6f8b-e92a-365e-b484-6b5225e642f2/1_org.jpg,540 kişifavoriledi!540 kişifavoriledi!,4.3,3,"1.580,01 TL",['Birlikte Al Kazan']
N/A,Dudak Parlatıcısı,Clarins,N/A,https://www.trendyol.com/clarins/ruj-p-55769344?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty18/product/media/images/20201030/10/20515934/99051566/1/1_org.jpg,286 kişifavoriledi!286 kişifavoriledi!,N/A,N/A,"1.363,20 TL","['Çok Al Az Öde', 'Birlikte Al Kazan']"
N/A,Dudak Parlatıcısı,Clarins,N/A,https://www.trendyol.com/clarins/ruj-p-46426929?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty75/product/media/images/20210221/15/65640007/81775127/1/1_org.jpg,194 kişifavoriledi!194 kişifavoriledi!,N/A,N/A,"1.363,20 TL","['Çok Al Az Öde', 'Birlikte Al Kazan']"
Dudak,Dudak Parlatıcısı,Estee Lauder,Parlatıcısı - Pure Color Envy Kissable Lip Shine Posh Plum 887167483781,https://www.trendyol.com/estee-lauder/dudak-parlaticisi-pure-color-envy-kissable-lip-shine-posh-plum-887167483781-p-35037591?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1393/product/media/images/prod/QC/20240701/16/8065fca1-f7fd-3fbd-9e92-5eeca32c7219/1_org.jpg,,1.0,1,"1.678,96 TL",['Birlikte Al Kazan']
Dudak,Dudak Parlatıcısı,Estee Lauder,Parlatıcısı - Pure Color Envy Kissable Lip Shine Lush Merlot 887167484405,https://www.trendyol.com/estee-lauder/dudak-parlaticisi-pure-color-envy-kissable-lip-shine-lush-merlot-887167484405-p-35037568?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1391/product/media/images/prod/QC/20240630/05/34ec01ba-438a-3648-81f6-b0cc4aa0a4c6/1_org.jpg,,4.7,3,"1.678,96 TL",['Birlikte Al Kazan']
Dudak,Dudak Parlatıcısı,Estee Lauder,Parlatıcısı - Pure Color Envy Kissable Lip Shine New Vintage 887167483774,https://www.trendyol.com/estee-lauder/dudak-parlaticisi-pure-color-envy-kissable-lip-shine-new-vintage-887167483774-p-35037565?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1391/product/media/images/prod/QC/20240630/05/aa625f0c-c14b-3514-820c-47eda5edb790/1_org.jpg,191 kişifavoriledi!191 kişifavoriledi!,4.4,15,"1.678,96 TL",['Birlikte Al Kazan']
N/A,Dudak Parlatıcısı,Estee Lauder,Parlatıcısı - Pure Color Envy Kissable Lip Shine Tender Trap 887167482517,https://www.trendyol.com/estee-lauder/dudak-parlaticisi-pure-color-envy-kissable-lip-shine-tender-trap-887167482517-p-35037555?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1391/product/media/images/prod/QC/20240630/05/46428288-ff7f-3b01-acef-09bf26320d3b/1_org.jpg,,N/A,N/A,"1.678,96 TL",['Birlikte Al Kazan']
Dudak,Dudak Parlatıcısı,Estee Lauder,Parlatıcısı - Pure Color Envy Kissable Lip Shine Tempt & Tease 887167482500,https://www.trendyol.com/estee-lauder/dudak-parlaticisi-pure-color-envy-kissable-lip-shine-tempt-tease-887167482500-p-35037539?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1390/product/media/images/prod/QC/20240630/05/d4490df6-74d1-34a5-9e8c-ffbd721e9bae/1_org.jpg,,4.5,2,"1.678,96 TL",['Birlikte Al Kazan']
N/A,Dudak Parlatıcısı,Guerlain,Prune,https://www.trendyol.com/guerlain/gloss-d-enfer-471-prune-p-3270492?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1390/product/media/images/prod/QC/20240630/05/5e0e2cb0-923f-3ff9-8d58-6647999b105a/1_org.jpg,,N/A,N/A,"1.548,76 TL",['Birlikte Al Kazan']
N/A,Dudak Parlatıcısı,Guerlain,Rouge,https://www.trendyol.com/guerlain/gloss-d-enfer-420-rouge-p-3270484?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1391/product/media/images/prod/QC/20240630/05/a78b1602-e05c-3c93-a467-39a2e16caf85/1_org.jpg,,N/A,N/A,"1.548,76 TL",['Birlikte Al Kazan']
N/A,Dudak Parlatıcısı,Guerlain,Brun,https://www.trendyol.com/guerlain/gloss-d-enfer-403-brun-p-3270483?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1391/product/media/images/prod/QC/20240630/05/46de8388-961f-3bbd-81d1-8e32b6d669b7/1_org.jpg,,N/A,N/A,"1.548,76 TL",['Birlikte Al Kazan']
Clr Instant Light Lip,Dudak Parlatıcısı,Clarins,Comfort Oil 05 Dudak Yağı,https://www.trendyol.com/clarins/clr-instant-light-lip-comfort-oil-05-dudak-yagi-p-141920930?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1395/product/media/images/prod/QC/20240702/11/4292359a-e796-36b0-a721-0273cc572c49/1_org.jpg,289 kişifavoriledi!289 kişifavoriledi!,5.0,2,1.580 TL,['Birlikte Al Kazan']
Instant Light Lip Oil,Dudak Parlatıcısı,Clarins,05 Dudak Bakımı Dudak Bakımı,https://www.trendyol.com/clarins/instant-light-lip-oil-05-dudak-bakimi-dudak-bakimi-p-47093462?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1391/product/media/images/prod/QC/20240630/05/5cc092c2-6add-3448-ba98-394223335142/1_org.jpg,395 kişifavoriledi!395 kişifavoriledi!,5.0,2,1.580 TL,['Birlikte Al Kazan']
Instant Light Lip Oil,Dudak Parlatıcısı,Clarins,01 Dudak Bakımı Dudak Bakımı,https://www.trendyol.com/clarins/instant-light-lip-oil-01-dudak-bakimi-dudak-bakimi-p-46398640?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1392/product/media/images/prod/QC/20240630/17/d316a436-61f0-3bd7-a208-07fa6e27cbc6/1_org.jpg,1141 kişifavoriledi!1141 kişifavoriledi!,5.0,3,1.280 TL,"['Çok Al Az Öde', 'Birlikte Al Kazan']"
Lip Comfort Oil,Dudak Parlatıcısı,Clarins,N/A,https://www.trendyol.com/clarins/lip-comfort-oil-p-121507687?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1389/product/media/images/prod/QC/20240630/05/11e4a9f9-f283-3176-85a2-a2d5184cb12f/1_org.jpg,319 kişifavoriledi!319 kişifavoriledi!,5.0,2,1.580 TL,['Birlikte Al Kazan']
Resilience,Göz Kremi,Estee Lauder,"Multi-effect Sıkılaştırıcı, Çizgi Ve Kırışıklık Karşıtı Tripeptid Göz Kremi 15ml",https://www.trendyol.com/estee-lauder/resilience-multi-effect-sikilastirici-cizgi-ve-kirisiklik-karsiti-tripeptid-goz-kremi-15ml-p-4389171?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1389/product/media/images/prod/QC/20240630/05/77f9d6af-e1c2-3a4c-959f-097e07708a8f/1_org.jpg,3704 kişifavoriledi!3704 kişifavoriledi!,4.7,94,"3.417,50 TL",['Birlikte Al Kazan']
Nemlendirici Jel,Göz Kremi,Estee Lauder,Göz Kremi - Daywear Eye Ferahlatan Ve Anti-oksidan Etkili Krem - 15ml,https://www.trendyol.com/estee-lauder/nemlendirici-jel-goz-kremi-daywear-eye-ferahlatan-ve-anti-oksidan-etkili-krem-15ml-p-2704427?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1407/product/media/images/prod/QC/20240708/16/b6fef1e9-ec83-3541-b40a-0a3817a0d682/1_org.jpg,7085 kişifavoriledi!7085 kişifavoriledi!,4.6,246,1.480 TL,['Birlikte Al Kazan']
Total Eye Lift 15 ml,Göz Kremi,Clarins,Onarıcı Göz Kremi,https://www.trendyol.com/clarins/total-eye-lift-15-ml-onarici-goz-kremi-p-742669778?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1217/product/media/images/prod/SPM/PIM/20240320/15/be4471b8-08b9-35e4-9ced-c9d8f00db06a/1_org.jpg,548 kişifavoriledi!548 kişifavoriledi!,4.7,7,"3.853,50 TL",['Birlikte Al Kazan']
Smart Clinical,Göz Kremi,Clinique,Repair™ Kırışıklık Görünümü Karşıtı Göz Kremi 192333102749,https://www.trendyol.com/clinique/smart-clinical-repair-kirisiklik-gorunumu-karsiti-goz-kremi-192333102749-p-242019994?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1408/product/media/images/prod/QC/20240708/16/e419b123-5ddb-3503-8e9a-4c42eccba257/1_org.jpg,2589 kişifavoriledi!2589 kişifavoriledi!,4.4,57,2.400 TL,['Birlikte Al Kazan']
All About Eyes Rich,Göz Kremi,Clinique,Yoğun Leke Ve Kırışıklık Karşıtı Göz Bakım Kremi 30 Ml,https://www.trendyol.com/clinique/all-about-eyes-rich-yogun-leke-ve-kirisiklik-karsiti-goz-bakim-kremi-30-ml-p-450626131?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1391/product/media/images/prod/QC/20240630/05/1d477c98-9cb1-3f62-a238-ef8a0ad0a5f9/1_org.jpg,167 kişifavoriledi!167 kişifavoriledi!,4.8,4,"3.005,08 TL",['Birlikte Al Kazan']
For Men Age Defense,Göz Kremi,Clinique,For Eyes- Kırışık Karşıtı Göz Kremi 15 ml,https://www.trendyol.com/clinique/for-men-age-defense-for-eyes-kirisik-karsiti-goz-kremi-15-ml-p-238998?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1407/product/media/images/prod/QC/20240708/16/9d5ab0d7-ee06-3bf9-b3b7-c79cb6fb2959/1_org.jpg,810 kişifavoriledi!810 kişifavoriledi!,4.5,32,"1.785,40 TL",['Birlikte Al Kazan']
Total Eye Contour Gel,Göz Kremi,Clarins,- Kafein Ve Gingko Biloba Özü Içeren Koyu Halka Karşıtı Göz Çevresi Jeli 20 Ml,https://www.trendyol.com/clarins/total-eye-contour-gel-kafein-ve-gingko-biloba-ozu-iceren-koyu-halka-karsiti-goz-cevresi-jeli-20-ml-p-266437341?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1216/product/media/images/prod/SPM/PIM/20240320/15/95c1f4e6-3c37-3400-99c8-3085ba6e2f8c/1_org.jpg,338 kişifavoriledi!338 kişifavoriledi!,5.0,3,"1.621,55 TL",['Birlikte Al Kazan']
My Clarıns Myclarıns,Göz Kremi,Clarins,Refresh Roll On Eye De-puffer Göz Çevresi Bakım Kremi 15ml,https://www.trendyol.com/clarins/my-clarins-myclarins-refresh-roll-on-eye-de-puffer-goz-cevresi-bakim-kremi-15ml-p-124040420?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1003/product/media/images/prod/SPM/PIM/20230924/00/7904ee23-720b-3fca-8de3-a4f85fd74477/1_org.jpg,160 kişifavoriledi!160 kişifavoriledi!,5.0,1,"1.183,50 TL","['Çok Al Az Öde', 'Birlikte Al Kazan']"
Nutritious Super,Göz Kremi,Estee Lauder,Pomegranate Radiant Energy Eye Jelly 15ml,https://www.trendyol.com/estee-lauder/nutritious-super-pomegranate-radiant-energy-eye-jelly-15ml-p-6651134?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1391/product/media/images/prod/QC/20240630/06/942fdf65-d630-3126-be53-de6c064a5439/1_org.jpg,1021 kişifavoriledi!1021 kişifavoriledi!,4.7,3,"3.990,40 TL",['Birlikte Al Kazan']
N/A,Göz Kremi,Clinique,Göz Kremi 15 ml 20714382742,https://www.trendyol.com/clinique/cfm-kirisik-karsiti-goz-kremi-15-ml-20714382742-p-2298455?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1391/product/media/images/prod/QC/20240630/05/23f31029-e22b-391d-8538-6f71f1e2b46a/1_org.jpg,,N/A,N/A,"1.785,40 TL",['Birlikte Al Kazan']
Total Eye Smooth 15,Göz Kremi,Clarins,Ml - Sıkılaştırıcı Göz Bakım Kremi,https://www.trendyol.com/clarins/total-eye-smooth-15-ml-sikilastirici-goz-bakim-kremi-p-266437987?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1217/product/media/images/prod/SPM/PIM/20240320/15/987f2121-a0c0-37a8-9ddf-5d0e461120f7/1_org.jpg,234 kişifavoriledi!234 kişifavoriledi!,4.7,7,"2.433,40 TL",['Birlikte Al Kazan']
N/A,Göz Kremi,Clinique,Çevresı Bakım Kremı,https://www.trendyol.com/clinique/all-about-eyes-goz-cevresi-bakim-kremi-p-736399582?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1389/product/media/images/prod/QC/20240630/05/0c3c29ba-702b-34a2-a9c0-78809ab55b48/1_org.jpg,,N/A,N/A,3.300 TL,['Birlikte Al Kazan']
Tüm Ciltler Için,Göz Kremi,Clarins,Erkekler Için Göz Bakım Balmı - Men Line Control Eye Balm 20 ml 3380810040159,https://www.trendyol.com/clarins/tum-ciltler-icin-erkekler-icin-goz-bakim-balmi-men-line-control-eye-balm-20-ml-3380810040159-p-2324359?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty253/product/media/images/20211124/23/111570918/322123961/1/1_org.jpg,105 kişifavoriledi!105 kişifavoriledi!,5.0,2,2.343 TL,['Birlikte Al Kazan']
N/A,Göz Kremi,Clarins,Canlandırıcı Göz Jeli,https://www.trendyol.com/clarins/eye-revive-15-ml-canlandirici-goz-jeli-p-388209596?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1391/product/media/images/prod/QC/20240630/05/bb329563-e50a-3b63-86a7-dd6de1384e1e/1_org.jpg,,N/A,N/A,"2.373,40 TL",['Birlikte Al Kazan']
N/A,Göz Kremi,Clarins,ml - Göz Kremi,https://www.trendyol.com/clarins/extra-firming-eyes-15-ml-goz-kremi-p-165943373?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1389/product/media/images/prod/QC/20240630/05/5925300b-88ec-3ab2-a2d8-6c97c36faad0/1_org.jpg,,N/A,N/A,3.670 TL,['Birlikte Al Kazan']
N/A,Göz Kremi,Clarins,Gel Göz Bakım Jeli 15 ml,https://www.trendyol.com/clarins/men-energizing-eye-gel-goz-bakim-jeli-15-ml-p-142557830?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty155/product/media/images/20210805/12/115848500/221320261/1/1_org.jpg,,N/A,N/A,2.260 TL,['Birlikte Al Kazan']
N/A,Göz Kremi,Clarins,Eye Concentrate 15 Ml,https://www.trendyol.com/clarins/v-shaping-facial-lift-eye-concentrate-15-ml-p-124358907?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1390/product/media/images/prod/QC/20240630/05/62bd6ba1-6d0d-3976-9890-116208c0af01/1_org.jpg,,N/A,N/A,"2.227,75 TL","['Çok Al Az Öde', 'Birlikte Al Kazan']"
N/A,Göz Kremi,Clarins,Kremi 15 Ml,https://www.trendyol.com/clarins/multi-active-yeux-goz-kremi-15-ml-p-121785401?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1390/product/media/images/prod/QC/20240630/05/49bf1dad-a771-39a5-a14b-b2539f1ab0cc/1_org.jpg,,N/A,N/A,"2.945,56 TL",['Birlikte Al Kazan']
Tüm Ciltler Için Göz,Göz Kremi,Clarins,Çevresi Için Jel Göz Kremi - Eye Contour Gel S 20 Ml 3380810032840,https://www.trendyol.com/clarins/tum-ciltler-icin-goz-cevresi-icin-jel-goz-kremi-eye-contour-gel-s-20-ml-3380810032840-p-2324288?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty81/product/media/images/20210308/10/69626022/12472760/1/1_org.jpg,437 kişifavoriledi!437 kişifavoriledi!,4.9,7,"2.814,40 TL",['Birlikte Al Kazan']
Abeille Royale Eye,Göz Kremi,Guerlain,Krem 15 ml Göz Kremi,https://www.trendyol.com/guerlain/abeille-royale-eye-krem-15-ml-goz-kremi-p-2223316?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1449/product/media/images/prod/QC/20240730/16/193b97b0-20ae-3af1-b483-2268b3080aeb/1_org.jpg,144 kişifavoriledi!144 kişifavoriledi!,5.0,1,"7.761,60 TL",['Birlikte Al Kazan']
Total Eye Hydrate 20,Göz Kremi,Clarins,"ml Nemlendiren, Yatıştıran, Göz Maskesi, Balm",https://www.trendyol.com/clarins/total-eye-hydrate-20-ml-nemlendiren-yatistiran-goz-maskesi-balm-p-266435493?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1216/product/media/images/prod/SPM/PIM/20240320/15/98e010d5-bc44-377d-a47f-83c3a129cb2a/1_org.jpg,283 kişifavoriledi!283 kişifavoriledi!,5.0,4,"1.621,55 TL",['Birlikte Al Kazan']
All About Clean 100,Yüz Maskesi,Clinique,ml Kömür Maskesi Ve Peeling,https://www.trendyol.com/clinique/all-about-clean-100-ml-komur-maskesi-ve-peeling-p-98777856?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1407/product/media/images/prod/QC/20240708/16/3737dc1d-0707-3605-92bd-6a75fefda315/1_org.jpg,1473 kişifavoriledi!1473 kişifavoriledi!,4.8,30,"1.487,40 TL",['Birlikte Al Kazan']
My Clarıns Clr,Yüz Maskesi,Clarins,Re-charge Relaxing Sleep Mask Gece Maskesi 50ml,https://www.trendyol.com/clarins/my-clarins-clr-re-charge-relaxing-sleep-mask-gece-maskesi-50ml-p-32319848?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty347/product/media/images/20220303/18/62081804/58086784/1/1_org.jpg,159 kişifavoriledi!159 kişifavoriledi!,5.0,1,"1.621,55 TL",['Birlikte Al Kazan']
Sos Hydra 75 ml,Yüz Maskesi,Clarins,Ferahlatıcı Nemlendirici Maske,https://www.trendyol.com/clarins/sos-hydra-75-ml-ferahlatici-nemlendirici-maske-p-2324402?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1309/product/media/images/prod/QC/20240513/10/a2c21cb5-6d1e-36c7-a9c4-9e3da2f155c1/1_org.jpg,292 kişifavoriledi!292 kişifavoriledi!,4.8,5,"1.629,20 TL",['Birlikte Al Kazan']
N/A,Yüz Maskesi,Clarins,MASK 75ML,https://www.trendyol.com/clarins/hydra-essential-ha-mask-75ml-p-832567107?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1338/product/media/images/prod/PIM/20240531/05/06c8b0b7-ceff-49e6-8393-a2e313957a10/1_org.jpg,,N/A,N/A,1.704 TL,['Birlikte Al Kazan']
N/A,Yüz Maskesi,Clarins,75 ml Yüz Sıkılaştırıcı Maske,https://www.trendyol.com/clarins/cryo-flash-cream-mask-75-ml-yuz-sikilastirici-maske-p-786481629?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1391/product/media/images/prod/QC/20240630/05/4fe2f58a-ca6a-3b6d-9f52-c06995666b9c/1_org.jpg,,N/A,N/A,3.425 TL,['Birlikte Al Kazan']
Even Better Clinical,Yüz Maskesi,Clinique,Aydınlatıcı Nem Maskesi,https://www.trendyol.com/clinique/even-better-clinical-aydinlatici-nem-maskesi-p-49787423?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1391/product/media/images/prod/QC/20240630/05/21f78644-6368-3f6d-866b-c7b733c89d7d/1_org.jpg,,3.0,1,"1.628,01 TL",['Birlikte Al Kazan']
N/A,Yüz Maskesi,Clinique,Overnight Mask 20714576219,https://www.trendyol.com/clinique/gece-maskesi-ms-overnight-mask-20714576219-p-2298483?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1394/product/media/images/prod/QC/20240701/17/341e930c-b5ed-3e13-a4e9-64fc964870bf/1_org.jpg,,N/A,N/A,"1.884,76 TL",['Birlikte Al Kazan']
Aydınlatıcı Maske -,Yüz Maskesi,Clinique,Even Better Brighter Moisture Mask 100 ml 020714815981,https://www.trendyol.com/clinique/aydinlatici-maske-even-better-brighter-moisture-mask-100-ml-020714815981-p-2174525?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1393/product/media/images/prod/QC/20240701/20/0b64f468-6d5e-38c7-b1b0-eef8b24ee5b5/1_org.jpg,609 kişifavoriledi!609 kişifavoriledi!,5.0,1,"1.628,40 TL",['Birlikte Al Kazan']
My Clarins Clear-Out,Yüz Maskesi,Clarins,Blackhead Expert 50 ml Siyah Nokta Temizleyici Maske-Stick,https://www.trendyol.com/clarins/my-clarins-clear-out-blackhead-expert-50-ml-siyah-nokta-temizleyici-maske-stick-p-764310661?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1390/product/media/images/prod/QC/20240630/05/e448b3b8-9a66-35fa-bd11-d2ac7dd7ef28/1_org.jpg,,1.0,1,"1.608,60 TL",['Birlikte Al Kazan']
N/A,Yüz Maskesi,Clarins,Rebalancing Clay Mask 75 Ml,https://www.trendyol.com/clarins/clr-sos-pure-rebalancing-clay-mask-75-ml-p-85582011?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1390/product/media/images/prod/QC/20240630/05/4f85e1ed-eea0-345f-ac09-e4758afd5327/1_org.jpg,,N/A,N/A,"2.009,70 TL",['Birlikte Al Kazan']
N/A,Yüz Maskesi,Clarins,Besleyici Krem Maske 75 ml Tüp,https://www.trendyol.com/clarins/sos-comfort-besleyici-krem-maske-75-ml-tup-p-2324305?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1314/product/media/images/prod/QC/20240516/04/f568f64b-9cce-3910-9b62-7eeeddf56972/1_org.jpg,104 kişifavoriledi!104 kişifavoriledi!,N/A,N/A,"1.629,20 TL",['Birlikte Al Kazan']
N/A,Yüz Maskesi,La Prairie,Skin Caviar Luxe Sleep Mask 50 ml 7611773032971,https://www.trendyol.com/la-prairie/gece-maskesi-skin-caviar-luxe-sleep-mask-50-ml-7611773032971-p-2223410?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1389/product/media/images/prod/QC/20240630/05/92744603-9d6a-3082-9683-3256e47d10ff/1_org.jpg,,N/A,N/A,"15.257,40 TL",['Birlikte Al Kazan']
Orchidee Imperiale,Yüz Maskesi,Guerlain,The Mask 75 ml Maske,https://www.trendyol.com/guerlain/orchidee-imperiale-the-mask-75-ml-maske-p-3270530?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1391/product/media/images/prod/QC/20240630/05/7ea59787-678f-331b-bb76-22dd252c6c59/1_org.jpg,,5.0,1,16.785 TL,['Birlikte Al Kazan']
N/A,Yüz Maskesi,Guerlain,Gel Mask 50 ml Onarıcı Bal Maskesi,https://www.trendyol.com/guerlain/abeille-royale-honey-gel-mask-50-ml-onarici-bal-maskesi-p-3270529?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1389/product/media/images/prod/QC/20240630/05/d901431f-7ca2-3a56-8cb2-0e10121e8944/1_org.jpg,,N/A,N/A,"7.418,56 TL",['Birlikte Al Kazan']
Sos Pure Rebalancing,Yüz Maskesi,Clarins,75 Ml Kil Maskesi,https://www.trendyol.com/clarins/sos-pure-rebalancing-75-ml-kil-maskesi-p-2324484?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty527/product/media/images/20220908/18/170958095/12472802/1/1_org.jpg,467 kişifavoriledi!467 kişifavoriledi!,4.5,2,"2.009,01 TL",['Birlikte Al Kazan']
N/A,Yüz Maskesi,Estee Lauder,Ultimate Diamond Transformative Massage Mask- Maske 50 ml,https://www.trendyol.com/estee-lauder/re-nutriv-ultimate-diamond-transformative-massage-mask-maske-50-ml-p-4827087?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1397/product/media/images/prod/QC/20240702/16/f522c903-0a3d-39ba-9cbd-466de3746c01/1_org.jpg,,N/A,N/A,"17.267,61 TL",['Birlikte Al Kazan']
Temizleyici Maske,Yüz Maskesi,Clinique,Anti Blemish Solutions Oil Control Cleansing Mask 20714336615,https://www.trendyol.com/clinique/temizleyici-maske-anti-blemish-solutions-oil-control-cleansing-mask-20714336615-p-2298451?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1389/product/media/images/prod/QC/20240630/05/8b48f407-ae1d-32e4-8ae9-7c3b12181751/1_org.jpg,185 kişifavoriledi!185 kişifavoriledi!,5.0,1,"1.390,01 TL",['Birlikte Al Kazan']
Kapatıcı -,Kapatıcı,Estee Lauder,Double Wear Stay-in-place Flawless Wear Concealer - Renk: 1c Light (cool) 7ml,https://www.trendyol.com/estee-lauder/kapatici-double-wear-stay-in-place-flawless-wear-concealer-renk-1c-light-cool-7ml-p-3134249?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1330/product/media/images/prod/QC/20240524/14/060720a3-4878-3bea-8eb6-8ff003f88067/1_org.jpg,5955 kişifavoriledi!5955 kişifavoriledi!,4.7,187,1.620 TL,['Birlikte Al Kazan']
